# x_cm Electrons_cm-3 OpticalGeneration_cm-3s-1
3.487979494137811418e-05 3.029242801191728951e+00 0.000000000000000000e+00
3.552269391940059498e-05 2.900758366969266699e+00 0.000000000000000000e+00
3.614235558496442790e-05 2.776917921622512164e+00 0.000000000000000000e+00
3.673961984092956838e-05 2.657553611600923293e+00 0.000000000000000000e+00
3.731529623222127283e-05 2.542503650290929063e+00 0.000000000000000000e+00
3.787016504310484224e-05 2.431612098728475502e+00 0.000000000000000000e+00
3.840497835479985062e-05 2.324728654238157777e+00 0.000000000000000000e+00
3.892046106486732923e-05 2.221708446712359120e+00 0.000000000000000000e+00
3.941731186975164106e-05 2.122411842254153580e+00 0.000000000000000000e+00
3.989620421180881170e-05 2.026704253917759324e+00 0.000000000000000000e+00
4.035778719210487644e-05 1.934455959289943738e+00 0.000000000000000000e+00
4.080268645022156902e-05 1.845541924665056177e+00 0.000000000000000000e+00
4.123150501226175081e-05 1.759841635575339680e+00 0.000000000000000000e+00
4.164482410820409894e-05 1.677238933446750790e+00 0.000000000000000000e+00
4.204320395971479642e-05 1.597621858158879471e+00 0.000000000000000000e+00
4.242718453948414291e-05 1.520882496295515196e+00 0.000000000000000000e+00
4.279728630311724477e-05 1.446916834880167313e+00 0.000000000000000000e+00
4.315401089457083627e-05 1.375624620398261833e+00 0.000000000000000000e+00
4.349784182609236935e-05 1.306909222914915958e+00 0.000000000000000000e+00
4.382924513358300487e-05 1.240677505104097911e+00 0.000000000000000000e+00
4.414867000827277861e-05 1.176839696011643177e+00 0.000000000000000000e+00
4.445654940556412297e-05 1.115309269381016488e+00 0.000000000000000000e+00
4.475330063186903212e-05 1.056002826376882586e+00 0.000000000000000000e+00
4.503932591023521452e-05 9.988399825475406946e-01 0.000000000000000000e+00
4.531501292552791922e-05 9.437432588729974814e-01 0.000000000000000000e+00
4.558073534990642847e-05 8.906379767509980949e-01 0.000000000000000000e+00
4.583685334930740174e-05 8.394521567786922267e-01 0.000000000000000000e+00
4.608371407162159479e-05 7.901164211927690362e-01 0.000000000000000000e+00
4.632165211722563572e-05 7.425638998359634924e-01 0.000000000000000000e+00
4.655098999250663967e-05 6.967301395230831584e-01 0.000000000000000000e+00
4.677203854699435090e-05 6.525530166862087977e-01 0.000000000000000000e+00
4.698509739469334878e-05 6.099726531904449134e-01 0.000000000000000000e+00
4.719045532018636041e-05 5.689313352424186787e-01 0.000000000000000000e+00
4.738839067005914279e-05 5.293734354090269267e-01 0.000000000000000000e+00
4.757917173017748880e-05 4.912453380642625711e-01 0.000000000000000000e+00
4.776305708932770077e-05 4.544953694960122137e-01 0.000000000000000000e+00
4.794029598971344364e-05 4.190737365499500600e-01 0.000000000000000000e+00
4.811112866478404148e-05 3.849324849288875416e-01 0.000000000000000000e+00
4.827578666485208913e-05 3.520255069669276926e-01 0.000000000000000000e+00
4.843449317094177165e-05 3.203086741407549787e-01 0.000000000000000000e+00
4.858746329729327117e-05 2.897402730831323270e-01 0.000000000000000000e+00
4.873490438293327266e-05 2.602821434604470907e-01 0.000000000000000000e+00
4.887701627270676718e-05 2.319023455028276781e-01 0.000000000000000000e+00
4.901399158815110039e-05 2.045809441313961308e-01 0.000000000000000000e+00
4.914601598857937058e-05 1.783216628253574965e-01 0.000000000000000000e+00
4.927326842272710717e-05 1.531735690690458895e-01 0.000000000000000000e+00
4.939592137130323834e-05 1.292678118726332537e-01 0.000000000000000000e+00
4.951414108077420667e-05 1.068729609771131017e-01 0.000000000000000000e+00
4.962808778869802994e-05 8.646693888278850215e-02 0.000000000000000000e+00
4.973791594091376059e-05 6.881914371940478503e-02 0.000000000000000000e+00
4.984377440088073202e-05 5.511118528377025733e-02 0.000000000000000000e+00
4.994580665145130689e-05 4.735651920141460691e-02 0.000000000000000000e+00
5.000000000000000240e-05 4.738958509602349961e-02 3.328773484858556416e+18
5.010000000000000483e-05 6.380366857786949619e-02 3.328486224102293504e+18
5.020860869565218208e-05 8.066013787734251095e-02 3.328174262024199680e+18
5.032656718336484875e-05 9.782376385755077453e-02 3.327835477202720256e+18
5.045468035828060680e-05 1.151739542599571897e-01 3.327467566493819904e+18
5.059382240651519780e-05 1.325900273478846925e-01 3.327068029549191168e+18
5.074494277020650753e-05 1.499467094294211766e-01 3.326634152030728704e+18
5.090907262607645466e-05 1.671135250535606687e-01 3.326162987414242816e+18
5.108733192171260255e-05 1.839561349144439861e-01 3.325651337267072512e+18
5.128093701758177492e-05 2.003389260210295952e-01 3.325095729875459584e+18
5.149120898692142220e-05 2.161285563033452928e-01 3.324492397088104960e+18
5.171958263014335373e-05 2.311982819923538990e-01 3.323837249232382976e+18
5.196761626526004028e-05 2.454329270576733613e-01 3.323125847949093888e+18
5.223700236113894833e-05 2.587343560664241982e-01 3.322353376780471808e+18
5.252957908614134174e-05 2.710273208994360417e-01 3.321514609334431232e+18
5.284734285094829225e-05 2.822655993205934188e-01 3.320603874835670016e+18
5.319246193116035717e-05 2.924384690482562110e-01 3.319615020861416960e+18
5.356729126262546549e-05 3.015778239437507668e-01 3.318541373046179840e+18
5.397438851045147990e-05 3.097667361409541242e-01 3.317375691526079488e+18
5.441653152135121304e-05 3.171511689626570485e-01 3.316110123879139328e+18
5.489673727840666543e-05 3.239581639945555147e-01 3.314736154303486464e+18
5.541828248759123813e-05 3.305267691780933159e-01 3.313244548760926720e+18
5.598472593652300259e-05 3.373634631698956832e-01 3.311625295798891520e+18
5.659993277801498240e-05 3.452443885392384448e-01 3.309867542749717504e+18
5.726810090412235950e-05 3.554076951075757496e-01 3.307959526992717824e+18
5.799378959065114812e-05 3.699224039654558371e-01 3.305888501952093184e+18
5.878195060758546482e-05 3.924115876057893693e-01 3.303640657492702208e+18
5.963796200771673099e-05 4.295074456987150735e-01 3.301201034366728192e+18
6.056766482403321195e-05 4.938660752249079411e-01 3.298553432357960704e+18
6.157740292627606751e-05 6.106149924760301273e-01 3.295680311767556096e+18
6.267406630862504377e-05 8.316032783177448318e-01 3.292562687886738944e+18
6.386513810388928564e-05 1.267941256431926345e+00 3.289180018109080064e+18
6.515874564500670550e-05 2.166581888501501130e+00 3.285510081349134336e+18
6.656371592227249402e-05 4.094936458164802673e+00 3.281528849456922624e+18
6.808963581471160842e-05 8.390566400421610282e+00 3.277210350350924288e+18
6.974691750658678485e-05 1.823463057238167195e+01 3.272526522638171648e+18
7.154686953541468223e-05 4.097926702587160719e+01 3.267447061551274496e+18
7.350177395628950555e-05 9.172339821520343150e+01 3.261939256111848960e+18
7.562497014904834205e-05 1.922051140754642802e+02 3.255967817531416576e+18
7.793094584014032098e-05 3.510449552920675274e+02 3.249494698988453888e+18
8.043543596029153336e-05 5.524277329609438993e+02 3.242478907078661632e+18
8.315553001252532254e-05 7.819629584723317066e+02 3.234876305430012416e+18
8.610978868316880672e-05 1.035471585769476405e+03 3.226639411210973696e+18
8.931837049154594491e-05 1.313558058882881596e+03 3.217717185546298880e+18
9.280316934255728270e-05 1.618364436195731059e+03 3.208054819197861888e+18
9.658796392074263826e-05 1.952611820474465958e+03 3.197593515276812288e+18
1.006985799452239552e-04 2.319406817053860777e+03 3.186270271237457408e+18
1.051630663926823633e-04 2.722242141053092837e+03 3.174017662973267456e+18
1.100118868908350110e-04 3.165043691785264855e+03 3.160763634502528000e+18
1.152781275883938463e-04 3.652234299190687580e+03 3.146431297507465216e+18
1.209977229199164415e-04 4.188811020007854495e+03 3.130938745888553984e+18
1.272097008060657476e-04 4.780438353723206092e+03 3.114198891527817216e+18
1.339564489624140017e-04 5.433561359854619695e+03 3.096119328633381376e+18
1.412840041339609258e-04 6.155543799703249533e+03 3.076602235373474304e+18
1.492423662289714707e-04 6.954831436423825835e+03 3.055544323010591744e+18
1.578858394956394507e-04 7.840433958144202734e+03 3.032836844421463552e+18
1.672734030696118764e-04 8.710633179639189621e+03 3.008365675736702976e+18
1.749999999999999982e-04 9.611006687211147437e+03 2.988372465487447552e+18
1.849999999999999973e-04 1.066190574268538148e+04 2.962693774036150272e+18
1.949999999999999965e-04 1.173872276139755922e+04 2.937235736202253312e+18
2.049999999999999956e-04 1.284243027508632258e+04 2.911996455938252288e+18
2.149999999999999947e-04 1.397405021233993466e+04 2.886974053489126912e+18
2.249999999999999938e-04 1.513465708434048975e+04 2.862166665252347904e+18
2.349999999999999930e-04 1.632538142109027649e+04 2.837572443639074304e+18
2.449999999999999921e-04 1.754741348148596080e+04 2.813189556936553472e+18
2.550000000000000183e-04 1.880200726101264445e+04 2.789016189171701248e+18
2.650000000000000445e-04 2.009048458676475639e+04 2.765050539975849472e+18
2.750000000000000708e-04 2.141421395650219711e+04 2.741290824450662400e+18
2.850000000000000970e-04 2.277203520015393588e+04 2.717735273035200512e+18
2.950000000000001232e-04 2.391852446267789855e+04 2.694382131374127104e+18
3.000000000000000279e-04 2.488784717188016293e+04 2.682780920091048960e+18
3.100000000000000542e-04 2.634723857511593451e+04 2.659728136586296320e+18
3.200000000000000804e-04 2.784923340702739733e+04 2.636873442617419264e+18
3.300000000000001066e-04 2.939573063211232147e+04 2.614215136027096576e+18
3.400000000000001328e-04 3.098874420855797871e+04 2.591751529284420096e+18
3.500000000000001591e-04 3.263041196277861673e+04 2.569480949359214080e+18
3.600000000000001853e-04 3.432300530194827297e+04 2.547401737597429760e+18
3.700000000000002115e-04 3.606893985787453130e+04 2.525512249597615616e+18
3.800000000000002378e-04 3.787078711157785438e+04 2.503810855088443392e+18
3.900000000000002640e-04 3.973128418555622193e+04 2.482295937807294464e+18
4.000000000000002902e-04 4.165320078939458472e+04 2.460965895379880448e+18
4.100000000000003164e-04 4.363269040763138037e+04 2.439819139200905216e+18
4.200000000000003427e-04 4.537609967433384736e+04 2.418854094315748352e+18
4.250000000000000305e-04 4.674708085671690787e+04 2.408439225138754048e+18
4.350000000000000568e-04 4.883889442675767350e+04 2.387743823726851072e+18
4.442073658927142500e-04 5.086340582622779766e+04 2.368846094238038016e+18
4.526849245609458876e-04 5.339501074042114487e+04 2.351578543717275648e+18
4.604905230144817983e-04 6.476704336431057891e+04 2.335791000310045184e+18
4.676774231118127319e-04 1.782803718378033082e+05 2.321348570374386176e+18
4.742946649948635873e-04 1.219094023267110577e+06 2.308129871912921088e+18
4.803874017166478278e-04 9.078936316295571625e+06 2.296025502136767232e+18
